Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2015-10-28,137.92,141.23,137.5,140.83,8510027.0,0.0,1.0,111.48167599532022,114.15717155466267,111.14218713280547,113.83384882845816,8510027.0
2015-10-27,143.51,143.83,137.33,137.86,15005072.0,0.0,1.0,116.00011109402845,116.25876927499209,111.00477497416857,111.43317758638956,15005072.0
2015-10-26,144.75,145.0,143.21,143.66,3489428.0,0.0,1.0,117.00241154526249,117.20448824914033,115.75761904937508,116.12135711635516,3489428.0
2015-10-23,144.61,145.49,143.7,144.68,5370439.0,0.0,1.0,116.88924859109092,117.60055858874087,116.15368938897561,116.9458300681767,5370439.0
2015-10-22,141.74,145.07,141.62,144.09,5583076.0,0.0,1.0,114.56940803057346,117.26106972622611,114.47241121271209,116.46892904702503,5583076.0
2015-10-21,140.25,142.66,139.3,140.92,7134526.0,0.0,1.0,113.36503087546158,115.31305030084384,112.59713940072585,113.90659644185416,7134526.0
2015-10-20,142.49,142.88,140.27,140.64,16025591.0,0.0,1.0,115.17563814220694,115.49087780025633,113.38119701177182,113.68027053351099,16025591.0
2015-10-19,149.85,149.97,148.38,149.22,7954684.0,0.0,1.0,121.12477630437019,121.22177312223154,119.93656528556855,120.61554301059806,7954684.0
2015-10-16,150.45,151.2,149.26,150.39,3483599.0,0.0,1.0,121.60976039367696,122.21599050531044,120.64787528321851,121.56126198474628,3483599.0
2015-10-15,150.91,151.24,148.58,150.09,3476219.0,0.0,1.0,121.98158152881217,122.24832277793092,120.09822664867083,121.3187699400929,3476219.0
2015-10-14,149.6,150.65,149.02,150.01,3352327.0,0.0,1.0,120.92269960049235,121.77142175677925,120.4538816474958,121.25410539485199,3352327.0
2015-10-13,150.78,150.78,149.18,149.62,3915707.0,0.0,1.0,121.8765016427957,121.8765016427957,120.58321073797761,120.93886573680258,3915707.0
2015-10-12,152.4,152.58,150.85,151.14,3227636.0,0.0,1.0,123.18595868392404,123.33145391071608,121.9330831198815,122.16749209637977,3227636.0
2015-10-09,152.46,153.147,151.27,152.39,3531107.0,0.0,1.0,123.23445709285473,123.78976387511098,122.27257198239626,123.17787561576891,3531107.0
2015-10-08,149.69,153.019,149.29,152.28,4794357.0,0.0,1.0,120.99544721388837,123.68630060272554,120.67212448768385,123.08896186606268,4794357.0
2015-10-07,150.04,150.73,148.8565,150.09,2989915.0,0.0,1.0,121.27835459931732,121.83608630202014,120.3217234831597,121.3187699400929,2989915.0
2015-10-06,149.06,150.15,148.49,148.78,3018074.0,0.0,1.0,120.48621392011626,121.36726834902359,120.02547903527481,120.25988801177309,3018074.0
2015-10-05,145.82,149.8925,145.82,149.04,5131669.0,0.0,1.0,117.86729983785959,121.15912934402942,117.86729983785959,120.47004778380602,5131669.0
2015-10-02,141.05,144.59,140.56,144.58,3053928.0,0.0,1.0,114.01167632787065,116.87308245478069,113.61560598827009,116.86499938662558,3053928.0
2015-10-01,145.31,145.67,141.59,143.59,3880747.0,0.0,1.0,117.45506336194883,117.74605381553289,114.44816200824675,116.06477563926937,3880747.0
2015-09-30,143.69,145.71,143.66,144.97,3923866.0,0.0,1.0,116.1456063208205,117.77838608815335,116.12135711635516,117.18023904467498,3923866.0
2015-09-29,141.99,142.66,141.1501,142.47,4763509.0,0.0,1.0,114.77148473445128,115.31305030084384,114.09258784010332,115.1594720058967,4763509.0
2015-09-28,144.42,145.38,142.47,142.52,4292421.0,0.0,1.0,116.73567029614375,117.51164483903462,115.1594720058967,115.19988734667227,4292421.0
2015-09-25,145.55,146.27,144.53,145.42,3474279.0,0.0,1.0,117.64905699767155,118.2310379048397,116.82458404585,117.54397711165507,3474279.0
2015-09-24,142.6,145.07,141.95,144.41,3278207.0,0.0,1.0,115.26455189191317,117.26106972622611,114.73915246183081,116.72758722798865,3278207.0
2015-09-23,144.21,144.57,142.75,143.66,2674225.0,0.0,1.0,116.5659258648864,116.85691631847045,115.38579791423987,116.12135711635516,2674225.0
2015-09-22,144.62,145.06,143.7699,144.43,3564015.0,0.0,1.0,116.89733165924602,117.252986658071,116.21019003537987,116.74375336429888,3564015.0
2015-09-21,145.39,146.98,144.92,146.48,3824858.0,0.0,1.0,117.51972790718972,118.80493574385271,117.13982370389941,118.40078233609705,3824858.0
2015-09-18,146.05,146.385,143.98,144.51,7975845.0,0.0,1.0,118.05321040542721,118.32399318862348,116.38001529731878,116.80841790953977,7975845.0
2015-09-17,148.1,149.68,147.3,148.14,4002952.0,0.0,1.0,119.71023937722539,120.98736414573327,119.06359392481635,119.74257164984583,4002952.0
2015-09-16,147.84,148.89,147.54,148.41,2799222.0,0.0,1.0,119.50007960519245,120.34880176147932,119.25758756053905,119.9608144900339,2799222.0
2015-09-15,146.6,147.93,145.76,147.53,2717060.0,0.0,1.0,118.49777915395842,119.57282721858847,117.81880142892891,119.24950449238395,2717060.0
2015-09-14,147.37,147.37,145.41,145.65,3226747.0,0.0,1.0,119.12017540190213,119.12017540190213,117.53589404349995,117.72988767922268,3226747.0
2015-09-11,145.91,147.5,145.67,147.37,3113953.0,0.0,1.0,117.94004745125561,119.2252552879186,117.74605381553289,119.12017540190213,3113953.0
2015-09-10,145.85,147.16,144.51,146.2,3461658.0,0.0,1.0,117.89154904232493,118.95043097064476,116.80841790953977,118.17445642775388,3461658.0
2015-09-09,148.74,149.04,144.85,145.05,3407761.0,0.0,1.0,120.22755573915263,120.47004778380602,117.08324222681362,117.24490358991589,3407761.0
2015-09-08,145.86,147.34,145.66,147.23,3933010.0,0.0,1.0,117.89963211048006,119.0959261974368,117.73797074737779,119.00701244773055,3933010.0
2015-09-04,144.57,145.4,143.32,143.7,4201068.0,0.0,1.0,116.85691631847045,117.52781097534485,115.84653279908132,116.15368938897561,4201068.0
2015-09-03,146.05,148.03,145.77,146.78,3603518.0,0.0,1.0,118.05321040542721,119.65365790013959,117.82688449708404,118.64327438075046,3603518.0
2015-09-02,144.92,145.08,143.18,145.05,4251778.0,0.0,1.0,117.13982370389941,117.26915279438124,115.73336984490973,117.24490358991589,4251778.0
2015-09-01,144.84,144.98,141.85,142.68,5271696.0,0.0,1.0,117.07515915865851,117.1883221128301,114.65832178027968,115.32921643715409,5271696.0
2015-08-31,147.26,148.4,146.26,147.89,4093078.0,0.0,1.0,119.03126165219588,119.9527314218788,118.22295483668456,119.540494945968,4093078.0
2015-08-28,147.75,148.2,147.18,147.98,4076211.0,0.0,1.0,119.42733199179644,119.79107005877651,118.96659710695499,119.61324255936402,4076211.0
2015-08-27,148.63,148.97,145.66,148.54,4975966.0,0.0,1.0,120.13864198944638,120.41346630672022,117.73797074737779,120.06589437605037,4975966.0
2015-08-26,144.09,146.98,142.14,146.7,6197229.0,0.0,1.0,116.46892904702503,118.80493574385271,114.89273075677795,118.57860983550954,6197229.0
2015-08-25,146.94,147.11,140.62,140.96,7071869.0,0.0,1.0,118.77260347123226,118.9100156298692,113.66410439720077,113.93892871447463,7071869.0
2015-08-24,143.47,147.76,142.32,143.47,10186817.0,0.0,1.0,115.96777882140802,119.43541505995154,115.03822598357,115.96777882140802,10186817.0
2015-08-21,151.5,153.19,148.7,148.85,7360898.0,0.0,1.0,122.45848254996385,123.82452106817797,120.19522346653217,120.31646948885887,7360898.0
2015-08-20,152.74,153.91,152.5,152.66,4011514.0,0.0,1.0,123.46078300119788,124.40650197534612,123.26678936547516,123.39611845595697,4011514.0
2015-08-19,155.15,155.67,153.41,153.94,4205904.0,0.0,1.0,125.40880242658015,125.82912197064601,124.00234856759046,124.43075117981145,4205904.0
2015-08-18,155.51,156.52,155.25,156.01,2018337.0,0.0,1.0,125.69979288016421,126.51618276383066,125.48963310813127,126.10394628791987,2018337.0
2015-08-17,155.2,156.69,154.7,156.31,2249554.0,0.0,1.0,125.4492177673557,126.65359492246756,125.04506435960005,126.34643833257327,2249554.0
2015-08-14,155.0,156.21,154.58,155.75,3226434.0,0.0,1.0,125.28755640425345,126.26560765102214,124.94806754173871,125.89378651588693,3226434.0
2015-08-13,156.06,156.09,154.3171,155.07,2533318.0,0.0,1.0,126.14436162869544,126.16861083316078,124.73556367994078,125.34413788133924,2533318.0
2015-08-12,154.26,156.52,153.95,156.16,3624852.0,0.0,1.0,124.68940936077507,126.51618276383066,124.43883424796655,126.22519231024657,3624852.0
2015-08-11,155.96,155.99,154.86,155.51,3167111.0,0.0,1.0,126.06353094714432,126.08778015160965,125.17439345008188,125.69979288016421,3167111.0
2015-08-10,156.77,157.4652,156.12,156.75,4613371.0,0.0,1.0,126.71825946770848,127.28019436585194,126.19286003762612,126.70209333139825,4613371.0
2015-08-07,155.89,156.25,154.335,155.12,3794897.0,0.0,1.0,126.0069494700585,126.29793992364259,124.75003237193843,125.3845532221148,3794897.0
2015-08-06,157.13,157.54,156.18,156.32,3004487.0,1.3,1.0,127.00924992129254,127.34065571565218,126.2413584465568,126.35452140072837,3004487.0
2015-08-05,159.1,159.54,157.48,157.9,3463034.0,0.0,1.0,127.54094883172111,127.89367050039463,126.24229177887769,126.5789806444297,3463034.0
2015-08-04,158.4,158.82,156.87,157.6,5260575.0,0.0,1.0,126.9798007224678,127.31648958801978,125.75329128367123,126.33848859760684,5260575.0
2015-08-03,161.7,161.85,157.9,158.71,4615511.0,0.0,1.0,129.6252132375192,129.74545926093063,126.5789806444297,127.22830917085142,4615511.0
2015-07-31,161.4,162.06,160.63,161.99,3580226.0,0.0,1.0,129.38472119069635,129.91380369370663,128.7674582705177,129.8576888827813,3580226.0
2015-07-30,160.5,161.4,159.75,160.96,1994660.0,0.0,1.0,128.66324505022777,129.38472119069635,128.06201493317064,129.03199952202283,1994660.0
2015-07-29,160.0,161.5,159.39,161.09,3378396.0,0.0,1.0,128.26242497218968,129.46488520630396,127.77342447698321,129.13621274231272,3378396.0
2015-07-28,159.91,160.19,158.5,160.05,2720890.0,0.0,1.0,128.19027735814282,128.41473660184417,127.05996473807541,128.3025069799935,2720890.0
2015-07-27,159.0,160.18,158.6,159.07,3706240.0,0.0,1.0,127.4607848161135,128.40672020028342,127.14012875368303,127.51689962703882,3706240.0
2015-07-24,161.29,161.93,159.41,159.75,3777631.0,0.0,1.0,129.29654077352797,129.80959047341673,127.78945728010474,128.06201493317064,3777631.0
2015-07-23,160.27,162.75,159.83,161.73,5034246.0,0.0,1.0,128.47886781433027,130.4669354013992,128.12614614565675,129.6492624422015,5034246.0
2015-07-22,162.73,163.0695,159.7,160.35,7180385.0,0.0,1.0,130.45090259827768,130.72305943126554,128.02193292536683,128.54299902681635,7180385.0
2015-07-21,164.34,166.35,162.02,163.07,13747503.0,0.0,1.0,131.74154324956032,133.35283996327345,129.8817380874636,130.72346025134357,13747503.0
2015-07-20,172.79,173.78,172.14,173.22,7335491.0,0.0,1.0,138.51540256840408,139.30902632291952,137.99433646695456,138.86010783551686,7335491.0
2015-07-17,170.33,172.52,170.1,172.51,4356391.0,0.0,1.0,136.5433677844567,138.29895972626355,136.35899054855915,138.29094332470277,4356391.0
2015-07-16,169.47,171.09,169.16,171.0,3529874.0,0.0,1.0,135.85395725023116,137.15261430307459,135.60544880184756,137.08046668902773,3529874.0
2015-07-15,168.48,169.27,168.0,168.53,1998004.0,0.0,1.0,135.06033349571572,135.69362921901595,134.67554622079916,135.10041550351954,1998004.0
2015-07-14,169.43,169.54,168.24,168.61,3025263.0,0.0,1.0,135.82189164398812,135.91007206115648,134.86793985825747,135.16454671600565,3025263.0
2015-07-13,167.93,169.89,167.52,169.38,4228963.0,0.0,1.0,134.61943140987384,136.19064611578315,134.2907589458826,135.7818096361843,4228963.0
2015-07-10,165.66,167.4,165.515,166.95,4538349.0,0.0,1.0,132.7997082555809,134.19456212715346,132.68347043294983,133.83382405691916,4538349.0
2015-07-09,165.34,165.51,163.7,163.85,4199708.0,0.0,1.0,132.5431834056365,132.67946223216947,131.22849354967155,131.348739573083,4199708.0
2015-07-08,164.0,164.94,162.68,163.16,2776286.0,0.0,1.0,131.46898559649443,132.22252734320605,130.41082059047386,130.79560786539042,2776286.0
2015-07-07,164.94,165.35,162.2317,165.0,3549861.0,0.0,1.0,132.22252734320605,132.55119980719726,130.0514453085049,132.27062575257062,3549861.0
2015-07-06,163.83,165.23,163.52,164.73,3079782.0,0.0,1.0,131.33270676996148,132.45500298846812,131.08419832157787,132.05418291043003,3079782.0
2015-07-02,165.05,165.32,164.42,165.09,2852696.0,0.0,1.0,132.31070776037444,132.52715060251498,131.80567446204643,132.34277336661748,2852696.0
2015-07-01,163.97,165.61,163.6,164.49,3214547.0,0.0,1.0,131.44493639181215,132.7596262477771,131.14832953406395,131.86178927297178,3214547.0
2015-06-30,163.99,164.0,162.12,162.66,3597288.0,0.0,1.0,131.46096919493368,131.46898559649443,129.9619021030712,130.39478778735233,3597288.0
2015-06-29,163.92,165.35,162.89,162.97,3314679.0,0.0,1.0,131.40485438400833,132.55119980719726,130.57916502324986,130.64329623573596,3314679.0
2015-06-26,166.23,166.8116,165.23,165.46,8945485.0,0.0,1.0,133.2566431445443,133.72287705931822,132.45500298846812,132.63938022436568,8945485.0
2015-06-25,167.8,168.13,166.08,166.08,2408780.0,0.0,1.0,134.51521818958395,134.77975944108908,133.13639712113292,133.13639712113292,2408780.0
2015-06-24,168.71,168.84,166.8301,166.97,3548079.0,0.0,1.0,135.24471073161328,135.34892395190317,133.73770740220564,133.8498568600407,3548079.0
2015-06-23,168.38,169.97,167.573,168.62,3701637.0,0.0,1.0,134.98016948010812,136.25477732826926,134.33324587415464,135.1725631175664,3701637.0
2015-06-22,167.65,168.34,167.2,167.73,2335796.0,0.0,1.0,134.39497216617252,134.94810387386508,134.03423409593822,134.4591033786586,2335796.0
2015-06-19,167.62,168.42,166.77,166.99,7072020.0,0.0,1.0,134.37092296149024,135.01223508635115,133.68952882882547,133.86588966316222,7072020.0
2015-06-18,167.05,168.72,167.05,168.25,3330864.0,0.0,1.0,133.9139880725268,135.25272713317403,133.9139880725268,134.87595625981822,3330864.0
2015-06-17,167.0,167.8476,166.1,167.17,2862993.0,0.0,1.0,133.87390606472297,134.55337626101317,133.15242992425442,134.01018489125593,2862993.0
2015-06-16,166.33,167.4,165.91,166.84,3249842.0,0.0,1.0,133.33680716015195,134.19456212715346,133.00011829459993,133.7456436397508,3249842.0
2015-06-15,165.33,166.44,164.25,166.26,4245657.0,0.0,1.0,132.53516700407576,133.4249875773203,131.66939563551347,133.2806923492266,4245657.0
2015-06-12,168.23,168.3,166.69,166.99,3065085.0,0.0,1.0,134.8599234566967,134.91603826762204,133.62539761633937,133.86588966316222,3065085.0
2015-06-11,169.26,170.44,168.54,168.78,3464013.0,0.0,1.0,135.68561281745517,136.63154820162507,135.1084319050803,135.3008255425386,3464013.0
2015-06-10,166.49,169.39,166.06,168.92,4680545.0,0.0,1.0,133.46506958512413,135.78982603774506,133.12036431801138,135.41305516438925,4680545.0
2015-06-09,165.34,166.02,163.37,165.68,3395901.0,0.0,1.0,132.5431834056365,133.08829871176835,130.96395229816645,132.81574105870243,3395901.0
2015-06-08,167.17,167.28,165.02,165.34,3758726.0,0.0,1.0,134.01018489125593,134.09836530842432,132.28665855569216,132.5431834056365,3758726.0
2015-06-05,168.25,168.9103,167.2,167.4,3100505.0,0.0,1.0,134.87595625981822,135.40527925487532,134.03423409593822,134.19456212715346,3100505.0
2015-06-04,169.53,170.6,167.93,168.38,3079334.0,0.0,1.0,135.90205565959573,136.75981062659724,134.61943140987384,134.98016948010812,3079334.0
2015-06-03,170.5,171.5601,169.63,169.92,2131031.0,0.0,1.0,136.67964661098964,137.529465340446,135.98221967520334,136.21469532046544,2131031.0
2015-06-02,169.66,170.45,168.43,169.65,2571762.0,0.0,1.0,136.00626887988562,136.63956460318582,135.02025148791193,135.99825247832487,2571762.0
2015-06-01,170.21,171.04,169.03,170.18,2985479.0,0.0,1.0,136.44717096572754,137.11253229527077,135.50123558155764,136.42312176104525,2985479.0
2015-05-29,171.35,171.35,169.65,169.65,4091431.0,0.0,1.0,137.3610407436544,137.3610407436544,135.99825247832487,135.99825247832487,4091431.0
2015-05-28,171.45,171.84,170.66,171.71,1731372.0,0.0,1.0,137.441204759262,137.75384442013174,136.8079090359618,137.64963119984182,1731372.0
2015-05-27,171.16,172.48,170.49,172.0,2764378.0,0.0,1.0,137.2087291139999,138.26689412002048,136.67163020942888,137.88210684510392,2764378.0
2015-05-26,172.11,172.12,169.13,170.13,3848738.0,0.0,1.0,137.9702872622723,137.97830366383306,135.58139959716524,136.38303975324143,3848738.0
2015-05-22,173.04,173.39,172.19,172.22,2849692.0,0.0,1.0,138.71581260742315,138.99638666204982,138.03441847475838,138.05846767944067,2849692.0
2015-05-21,173.32,174.14,173.035,173.34,2295590.0,0.0,1.0,138.94027185112446,139.59761677910694,138.71180440664276,138.956304654246,2295590.0
2015-05-20,173.33,174.44,172.46,173.76,2300693.0,0.0,1.0,138.94828825268524,139.8381088259298,138.25086131689898,139.292993519798,2300693.0
2015-05-19,172.97,173.75,171.93,173.48,2523002.0,0.0,1.0,138.65969779649782,139.28497711823724,137.8259920341786,139.06853427609667,2523002.0
2015-05-18,173.44,173.49,172.3,173.06,1970630.0,0.0,1.0,139.03646866985363,139.07655067765745,138.12259889192677,138.73184541054468,1970630.0
2015-05-15,173.91,174.41,172.6,173.26,2916115.0,0.0,1.0,139.41323954320941,139.8140596212475,138.36309093874962,138.8921734417599,2916115.0
2015-05-14,173.5,174.4,173.22,174.05,2438669.0,0.0,1.0,139.0845670792182,139.80604321968676,138.86010783551686,139.52546916506012,2438669.0
2015-05-13,171.24,172.74,170.75,172.28,2457521.0,0.0,1.0,137.272860326486,138.4753205606003,136.88005665000867,138.10656608880524,2457521.0
2015-05-12,170.55,171.4899,168.84,170.55,2961739.0,0.0,1.0,136.71972861879345,137.47319020148944,135.34892395190317,136.71972861879345,2961739.0
2015-05-11,172.65,172.99,170.86,171.12,2661030.0,0.0,1.0,138.40317294655344,138.67573059961936,136.96823706717709,137.17666350775687,2661030.0
2015-05-08,172.94,173.33,172.24,172.68,3092599.0,0.0,1.0,138.63564859181554,138.94828825268524,138.0745004825622,138.42722215123572,3092599.0
2015-05-07,169.63,171.98,169.04,170.99,2472627.0,0.0,1.0,135.98221967520334,137.8660740419824,135.5092519831184,137.07245028746698,2472627.0
2015-05-06,172.9,174.05,168.86,170.05,3610900.0,1.3,1.0,138.60358298557247,139.52546916506012,135.3649567550247,136.31890854075536,3610900.0
2015-05-05,173.51,174.23,171.96,173.08,3593465.0,0.0,1.0,138.03731439105022,138.6101163411485,136.80419908181085,137.6952243375193,3593465.0
2015-05-04,174.47,176.3,173.7,173.97,4023850.0,0.0,1.0,138.80105032451462,140.25692194768115,138.18847046121505,138.40327119250193,4023850.0
2015-05-01,173.2,174.0,172.42,173.67,3312052.0,0.0,1.0,137.79069132920233,138.42713794042268,137.1701558832625,138.1646037132943,3312052.0
2015-04-30,173.77,174.28,170.3,171.29,5062613.0,0.0,1.0,138.24415953969685,138.64989425434982,135.48357236352865,136.2711750449138,5062613.0
2015-04-29,173.4,175.1303,172.8,174.4,4517190.0,0.0,1.0,137.94980298200744,139.32635744625063,137.4724680235922,138.74536124603287,4517190.0
2015-04-28,170.83,174.69,170.02,173.92,5816308.0,0.0,1.0,135.90521824346212,138.97607314260023,135.26081604960154,138.36349327930066,5816308.0
2015-04-27,170.89,171.49,170.3,170.73,3166588.0,0.0,1.0,135.95295173930361,136.43028669771888,135.48357236352865,135.82566241705956,3166588.0
2015-04-24,170.23,170.85,168.74,169.78,3888439.0,0.0,1.0,135.42788328504685,135.92112940874262,134.242501471649,135.06988206623544,3888439.0
2015-04-23,165.23,171.91,165.14,170.24,8230392.0,0.0,1.0,131.45009196491978,136.76442116860957,131.37849172115747,135.43583886768712,8230392.0
2015-04-22,164.39,166.0,162.89,165.36,4024674.0,0.0,1.0,130.7818230231384,132.06267182821935,129.58848562710028,131.55351453924308,4024674.0
2015-04-21,166.07,167.38,164.05,164.26,9683592.0,0.0,1.0,132.11836090670113,133.16054223257441,130.5113332133698,130.6784004488151,9683592.0
2015-04-20,162.1,166.64,161.9,166.16,9609204.0,0.0,1.0,128.9599945985202,132.5718291171956,128.80088294571513,132.1899611504634,9609204.0
2015-04-17,161.75,161.86,160.03,160.67,4308880.0,0.0,1.0,128.68154920611133,128.76906061515413,127.3131889919876,127.82234628096386,4308880.0
2015-04-16,163.31,163.98,162.54,163.13,3136947.0,0.0,1.0,129.92262009799097,130.455644134888,129.3100402346914,129.7794196104664,3136947.0
2015-04-15,162.63,164.96,162.5,164.13,3498756.0,0.0,1.0,129.38164047845368,131.23529123363292,129.27821790413037,130.57497787449182,3498756.0
2015-04-14,162.42,162.7352,160.79,162.3,2719287.0,0.0,1.0,129.21457324300835,129.46533320782916,127.91781327264691,129.11910625132532,2719287.0
2015-04-13,162.37,164.0,162.36,162.38,3868911.0,0.0,1.0,129.17479532980707,130.47155530016852,129.16683974716685,129.18275091244732,3868911.0
2015-04-10,162.34,163.33,161.25,162.86,2515603.0,0.0,1.0,129.15092858188632,129.9385312632715,128.2837700740986,129.56461887917953,2515603.0
2015-04-09,161.7,162.47,160.72,162.34,2263490.0,0.0,1.0,128.64177129291005,129.25435115620962,127.86212419416513,129.15092858188632,2263490.0
2015-04-08,161.72,163.55,161.01,161.85,2524323.0,0.0,1.0,128.65768245819055,130.11355408135708,128.0928360907325,128.76110503251385,2524323.0
2015-04-07,161.67,163.84,161.62,162.07,3147966.0,0.0,1.0,128.61790454498927,130.34426597792444,128.57812663178802,128.93612785059943,3147966.0
2015-04-06,159.69,162.8,158.702,162.04,3465681.0,0.0,1.0,127.04269918221895,129.516885383338,126.25668761736185,128.91226110267868,3465681.0
2015-04-02,159.52,162.54,158.89,160.45,4671578.0,0.0,1.0,126.90745427733465,129.3100402346914,126.40625257099862,127.64732346287826,4671578.0
2015-04-01,160.23,160.62,158.39,159.18,3700791.0,0.0,1.0,127.47230064479268,127.78256836776261,126.0084734389859,126.636964467566,3700791.0
2015-03-31,161.08,162.33,160.4,160.5,4255158.0,0.0,1.0,128.1485251692143,129.14297299924607,127.60754554967701,127.68710137607955,4255158.0
2015-03-30,161.31,163.6,161.25,162.67,4138018.0,0.0,1.0,128.33150356994014,130.15333199455833,128.2837700740986,129.4134628090147,4138018.0
2015-03-27,160.79,160.9,159.23,160.4,3477826.0,0.0,1.0,127.91781327264691,128.00532468168973,126.67674238076725,127.60754554967701,3477826.0
2015-03-26,159.27,161.25,158.91,160.59,4396024.0,0.0,1.0,126.7085647113283,128.2837700740986,126.42216373627913,127.75870161984184,4396024.0
2015-03-25,163.08,163.08,159.2,159.2,5428730.0,0.0,1.0,129.73964169726514,129.73964169726514,126.65287563284649,126.65287563284649,5428730.0
2015-03-24,164.79,164.89,162.9,163.0,4336706.0,0.0,1.0,131.1000463287486,131.17960215515112,129.59644120974056,129.6759970361431,4336706.0
2015-03-23,162.77,165.35,162.73,164.63,5929927.0,0.0,1.0,129.49301863541726,131.54555895660283,129.46119630485623,130.9727570065045,5929927.0
2015-03-20,160.95,163.0,160.35,162.88,9006417.0,0.0,1.0,128.04510259489098,129.6759970361431,127.56776763647574,129.58053004446003,9006417.0
2015-03-19,159.7,160.92,158.81,159.81,3878559.0,0.0,1.0,127.0506547648592,128.0212358469702,126.34260790987659,127.13816617390201,3878559.0
2015-03-18,156.85,160.7,155.8,159.81,5738466.0,0.0,1.0,124.78331371238677,127.84621302888462,123.94797753516009,127.13816617390201,5738466.0
2015-03-17,156.2,157.29,155.37,156.96,3311792.0,0.0,1.0,124.26620084077024,125.13335934855795,123.60588748162915,124.87082512142958,3311792.0
2015-03-16,155.05,157.09,154.8,157.08,3749638.0,0.0,1.0,123.35130883714103,124.97424769575288,123.15241927113468,124.96629211311263,3749638.0
2015-03-13,157.46,157.52,153.4,154.28,6063970.0,0.0,1.0,125.26860425344228,125.3163377492838,122.03863770149908,122.73872897384145,6063970.0
2015-03-12,156.27,158.72,156.27,157.98,4567346.0,0.0,1.0,124.32188991925204,126.2710076661143,124.32188991925204,125.68229455073549,4567346.0
2015-03-11,158.57,159.14,155.935,156.8,5709290.0,0.0,1.0,126.15167392651048,126.60514213700496,124.05537790080352,124.74353579918551,5709290.0
2015-03-10,159.6,160.23,157.81,157.81,4600968.0,0.0,1.0,126.97109893845666,127.47230064479268,125.54704964585117,125.54704964585117,4600968.0
2015-03-09,158.2,161.15,158.2,160.77,5193874.0,0.0,1.0,125.85731736882107,128.2042142476961,125.85731736882107,127.90190210736642,5193874.0
2015-03-06,160.19,161.44,158.06,158.5,4540174.0,0.0,1.0,127.44047831423167,128.43492614426344,125.74593921185753,126.0959848480287,4540174.0
2015-03-05,159.86,161.5,159.703,161.18,3791660.0,0.0,1.0,127.17794408710328,128.48265964010497,127.0530414396513,128.22808099561684,3791660.0
2015-03-04,160.54,160.56,158.72,159.42,3633335.0,0.0,1.0,127.71892370664055,127.73483487192108,126.2710076661143,126.82789845093208,3633335.0
2015-03-03,160.27,161.75,160.0,161.03,3234068.0,0.0,1.0,127.50412297535371,128.68154920611133,127.28932224406684,128.10874725601303,3234068.0
2015-03-02,161.68,161.89,159.8101,160.48,5917812.0,0.0,1.0,128.62586012762955,128.79292736307488,127.13824572972841,127.67119021079903,5917812.0
2015-02-27,161.05,162.29,160.16,161.94,4410037.0,0.0,1.0,128.12465842129353,129.11115066868504,127.4166115663109,128.83270527627616,4410037.0
2015-02-26,163.74,164.14,159.77,160.87,7110571.0,0.0,1.0,130.2647101515219,130.58293345713204,127.106343843341,127.98145793376895,7110571.0
2015-02-25,164.94,164.96,162.58,162.81,4004559.0,0.0,1.0,131.2193800683524,131.23529123363292,129.34186256525243,129.52484096597826,4004559.0
2015-02-24,162.49,164.99,161.51,164.83,4701626.0,0.0,1.0,129.27026232149012,131.25915798155367,128.49061522274522,131.13186865930962,4701626.0
2015-02-23,164.23,164.4,162.5,162.91,2714434.0,0.0,1.0,130.65453370089435,130.78977860577868,129.27821790413037,129.6043967923808,2714434.0
2015-02-20,163.64,164.34,162.09,163.65,3352781.0,0.0,1.0,130.18515432511936,130.74204510993715,128.95203901587996,130.1931099077596,3352781.0
2015-02-19,162.05,164.49,161.44,163.89,3504269.0,0.0,1.0,128.92021668531896,130.86137884954098,128.43492614426344,130.3840438911257,3504269.0
2015-02-18,161.86,162.47,160.64,162.19,4358252.0,0.0,1.0,128.76906061515413,129.25435115620962,127.79847953304309,129.0315948422825,4358252.0
2015-02-17,159.75,161.41,159.73,160.96,2893590.0,0.0,1.0,127.09043267806048,128.41105939634267,127.07452151277997,128.05305817753126,2893590.0
2015-02-13,158.78,160.8,158.64,160.4,3706919.0,0.0,1.0,126.31874116195583,127.92576885528719,126.20736300499226,127.60754554967701,3706919.0
2015-02-12,158.72,159.5,158.09,158.52,3333063.0,0.0,1.0,126.2710076661143,126.89154311205412,125.7698059597783,126.11189601330923,3333063.0
2015-02-11,157.76,159.09,157.17,158.2,3626658.0,0.0,1.0,125.5072717326499,126.56536422380371,125.03789235687489,125.85731736882107,3626658.0
2015-02-10,156.74,158.56,155.08,158.56,4440614.0,0.0,1.0,124.69580230334398,126.14371834387023,123.3751755850618,126.14371834387023,4440614.0
2015-02-09,156.0,157.5,155.4,155.75,3057502.0,0.0,1.0,124.10708918796517,125.30042658400329,123.62975422954992,123.90819962195881,3057502.0
2015-02-06,157.34,158.08,156.23,156.72,3256440.0,1.1,1.0,125.17313726175922,125.76185037713805,124.290067588691,124.67989113806347,3256440.0
2015-02-05,157.29,158.59,157.1501,157.91,5253628.0,0.0,1.0,124.26118411548602,125.28820134067601,124.15066126179059,124.75099233057664,5253628.0
